group,imu,point,corr
upper_legs,vel_x,l_knee_1_z,0.9904127945148791
lower_legs,vel_x,l_mall_z,0.9611497485786649
lower_legs,vel_x,r_mall_z,0.9610532656272304
feet,vel_x,r_heel_z,0.9597386277631939
feet,vel_x,l_heel_z,0.9590946518103851
feet,vel_x,l_met_z,0.9536652128653287
feet,vel_x,r_met_z,0.950249876843256
upper_body,vel_x,l_should_y,0.6167691708013046
trunk,vel_x,l_asis_y,0.5785635944057764
trunk,vel_x,sacrum_s_x,-0.5501106804421607
feet,vel_x,r_met_x,-0.5939524827148045
head_neck,vel_x,c7_x,-0.6086110648799709
upper_body,vel_x,l_should_x,-0.6164383921542005
additional_points,vel_x,SHO_x,-0.6271672270265054
trunk,vel_x,l_asis_x,-0.6305633806163081
trunk,vel_x,MIDASIS_x,-0.6322168880494868
additional_points,vel_x,PO_x,-0.6322168880494868
trunk,vel_x,r_asis_x,-0.6457870919445792
upper_body,vel_x,r_should_x,-0.6499388180337243
feet,vel_x,l_met_x,-0.6663435718702265
feet,vel_x,l_heel_x,-0.7052246051225307
lower_legs,vel_x,l_mall_x,-0.7128502070872202
lower_legs,vel_x,r_mall_x,-0.7261168585844724
feet,vel_x,r_heel_x,-0.7305453329099513
upper_legs,vel_x,l_knee_1_x,-0.7497527887978527
upper_legs,vel_x,r_knee_1_x,-0.8161050599615548
feet,vel_y,l_met_z,0.9177405606618998
feet,vel_y,l_heel_z,0.9143660152674041
lower_legs,vel_y,l_mall_z,0.91241718956101
upper_legs,vel_y,l_knee_1_z,0.8552471079310624
trunk,vel_y,l_asis_z,0.791946588590181
trunk,vel_y,MIDASIS_z,0.7911688288839672
additional_points,vel_y,PO_z,0.7911688288839672
trunk,vel_y,r_asis_z,0.7905490167859517
upper_body,vel_y,r_should_z,0.790522093963558
trunk,vel_y,sacrum_s_z,0.7898253875168353
head_neck,vel_y,c7_z,0.783307669012681
additional_points,vel_y,SHO_z,0.7830488764206358
upper_body,vel_y,l_should_z,0.775437120950626
upper_legs,vel_y,r_knee_1_z,0.7181883381862034
trunk,vel_y,sacrum_s_y,0.6119098024422683
trunk,vel_y,l_asis_y,0.6033905963502969
force,vel_y,r_force_z,0.5959605155397149
additional_points,vel_y,SHO_y,0.5942787609427767
lower_legs,vel_y,r_mall_z,0.5930869700066856
feet,vel_y,r_heel_z,0.5901251044876723
trunk,vel_y,MIDASIS_y,0.5751376362888034
additional_points,vel_y,PO_y,0.5751376362888034
feet,vel_y,r_met_z,0.5654927569944684
upper_body,vel_y,l_should_y,0.5306021357674251
lower_legs,vel_y,r_mall_y,0.5270028239241356
feet,vel_y,r_heel_y,0.5149536811123557
trunk,vel_y,l_asis_x,-0.508642561214779
lower_legs,vel_y,l_mall_x,-0.5165249803614512
trunk,vel_y,MIDASIS_x,-0.5165781475677105
additional_points,vel_y,PO_x,-0.5165781475677105
trunk,vel_y,r_asis_x,-0.5383538468166233
feet,vel_y,l_heel_x,-0.5397479600212706
upper_legs,vel_y,l_knee_1_x,-0.6228605906643304
upper_legs,vel_y,r_knee_1_x,-0.634786923962748
upper_legs,vel_z,r_knee_1_x,0.8183903613570526
upper_legs,vel_z,l_knee_1_x,0.713298055713138
feet,vel_z,r_heel_x,0.7087869001251226
lower_legs,vel_z,r_mall_x,0.7040822668241731
lower_legs,vel_z,l_mall_x,0.7000972485711275
feet,vel_z,l_heel_x,0.6942449469205999
feet,vel_z,l_met_x,0.6649332921229233
upper_body,vel_z,r_should_x,0.6522196429421745
trunk,vel_z,r_asis_x,0.6411051659968915
additional_points,vel_z,SHO_x,0.6308919559427271
trunk,vel_z,MIDASIS_x,0.6288270796081553
additional_points,vel_z,PO_x,0.6288270796081553
trunk,vel_z,l_asis_x,0.6267625215592239
upper_body,vel_z,l_should_x,0.6190616189386936
head_neck,vel_z,c7_x,0.6145731188640627
feet,vel_z,r_met_x,0.5599443505652382
trunk,vel_z,sacrum_s_x,0.5515536864641398
additional_points,vel_z,SHO_y,-0.5079267925985183
trunk,vel_z,sacrum_s_y,-0.516322048525491
trunk,vel_z,l_asis_y,-0.6354164946591011
upper_body,vel_z,l_should_y,-0.6557500056687677
feet,vel_z,r_met_z,-0.9343364442958366
feet,vel_z,l_met_z,-0.9385236174710699
feet,vel_z,l_heel_z,-0.9460981720970769
feet,vel_z,r_heel_z,-0.946640165268345
lower_legs,vel_z,r_mall_z,-0.947938144057475
lower_legs,vel_z,l_mall_z,-0.9484226455867827
upper_legs,vel_z,l_knee_1_z,-0.9868154792031353
upper_legs,vel_z,r_knee_1_z,-0.9871527395227542
upper_body,vel_z,l_should_z,-0.9921855588638673
head_neck,vel_z,c7_z,-0.9925010109560121
additional_points,vel_z,SHO_z,-0.9925300342883983
upper_body,vel_z,r_should_z,-0.9926731312142438
trunk,vel_z,sacrum_s_z,-0.9930632927917993
trunk,vel_z,l_asis_z,-0.9934087984923491
trunk,vel_z,MIDASIS_z,-0.9935495308918478
additional_points,vel_z,PO_z,-0.9935495308918478
trunk,vel_z,r_asis_z,-0.9937548872066614
lower_legs,yaw,l_mall_y,0.867919083196903
feet,yaw,l_heel_y,0.863426205237587
force,yaw,r_force_y,0.5069827618748042
trunk,yaw,sacrum_s_x,-0.5013118423019579
trunk,yaw,r_asis_y,-0.6177470095198988
force,yaw,r_force_z,-0.6784054489377824
upper_body,yaw,r_should_y,-0.6972570761792604
feet,yaw,r_heel_y,-0.7698998894990307
lower_legs,yaw,r_mall_y,-0.7709038097008903
